"LOAD_BATCH_ID","ROW_ID","ORDER_ID","ORDER_DATE","SHIP_DATE","SHIP_MODE","CUSTOMER_ID","CUSTOMER_NAME","SEGMENT","COUNTRY","CITY","STATE_PROVINCE","POSTAL_CODE","REGION","PRODUCT_ID","CATEGORY","SUB_CATEGORY","PRODUCT_NAME","SALES","QUANTITY","DISCOUNT","PROFIT","RETURNED"
"1","943","US-2023-166828","2023-08-22","2023-08-25","First Class","JF-15415","Jennifer Ferguson","Consumer","United States","Saint Charles","Missouri","63301","Central","OFF-PA-10001846","Office Supplies","Paper","Xerox 1899","11.56","2","0.0","5.6644000000000005","No"
"1","944","US-2023-130918","2023-08-22","2023-08-24","Second Class","JP-15520","Jeremy Pistek","Consumer","United States","North Miami","Florida","33161","South","OFF-SU-10003936","Office Supplies","Supplies","Acme Serrated Blade Letter Opener","7.6320000000000014","3","0.2","-1.8126","No"
"1","945","US-2023-124737","2023-08-23","2023-08-27","Standard Class","AP-10915","Arthur Prichep","Consumer","United States","Denver","Colorado","80219","West","FUR-FU-10003274","Furniture","Furnishings","Regeneration Desk Collection","4.224","3","0.2","1.2672000000000003","No"
"1","946","US-2023-154837","2023-08-23","2023-08-27","Second Class","RB-19645","Robert Barroso","Corporate","United States","Los Angeles","California","90032","West","OFF-BI-10001575","Office Supplies","Binders","GBC Linen Binding Covers","49.568000000000005","2","0.2","17.348799999999997","No"
"1","947","US-2023-124737","2023-08-23","2023-08-27","Standard Class","AP-10915","Arthur Prichep","Consumer","United States","Denver","Colorado","80219","West","OFF-PA-10000019","Office Supplies","Paper","Xerox 1931","31.104000000000006","6","0.2","10.8864","No"
"1","948","US-2023-124737","2023-08-23","2023-08-27","Standard Class","AP-10915","Arthur Prichep","Consumer","United States","Denver","Colorado","80219","West","OFF-PA-10001125","Office Supplies","Paper","Xerox 1988","223.056","9","0.2","69.70499999999998","No"
"1","949","US-2023-124737","2023-08-23","2023-08-27","Standard Class","AP-10915","Arthur Prichep","Consumer","United States","Denver","Colorado","80219","West","OFF-PA-10001837","Office Supplies","Paper","Xerox 1976","15.552000000000003","3","0.2","5.4432","No"
"1","950","US-2023-112795","2023-08-23","2023-08-28","Second Class","CR-12625","Corey Roper","Home Office","United States","Grand Rapids","Michigan","49505","Central","OFF-PA-10001934","Office Supplies","Paper","Xerox 1993","19.44","3","0.0","9.5256","No"
"1","951","US-2023-110639","2023-08-23","2023-08-23","Same Day","RH-19495","Rick Hansen","Consumer","United States","New York City","New York","10009","East","OFF-PA-10003936","Office Supplies","Paper","Xerox 1994","25.92","4","0.0","12.4416","No"
"1","952","US-2023-110639","2023-08-23","2023-08-23","Same Day","RH-19495","Rick Hansen","Consumer","United States","New York City","New York","10009","East","OFF-PA-10004530","Office Supplies","Paper","Personal Creations Ink Jet Cards and Labels","45.92","4","0.0","22.5008","No"
"1","953","US-2023-124737","2023-08-23","2023-08-27","Standard Class","AP-10915","Arthur Prichep","Consumer","United States","Denver","Colorado","80219","West","OFF-SU-10004661","Office Supplies","Supplies","Acme Titanium Bonded Scissors","6.800000000000001","1","0.2","0.5099999999999998","No"
"1","954","US-2023-124737","2023-08-23","2023-08-27","Standard Class","AP-10915","Arthur Prichep","Consumer","United States","Denver","Colorado","80219","West","TEC-PH-10000149","Technology","Phones","Cisco SPA525G2 IP Phone - Wireless","143.64","9","0.2","10.772999999999987","No"
"1","955","US-2023-107916","2023-08-24","2023-08-26","First Class","JP-15460","Jennifer Patt","Corporate","United States","Oceanside","New York","11572","East","FUR-FU-10004586","Furniture","Furnishings","G.E. Longer-Life Indoor Recessed Floodlight Bulbs","13.28","2","0.0","6.3744","No"
"1","956","US-2023-107916","2023-08-24","2023-08-26","First Class","JP-15460","Jennifer Patt","Corporate","United States","Oceanside","New York","11572","East","OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1"" Hanging DublLock Ring Binders","12.672","3","0.2","4.435200000000001","No"
"1","957","US-2023-106719","2023-08-24","2023-08-24","Same Day","RB-19645","Robert Barroso","Corporate","United States","Billings","Montana","59102","West","OFF-BI-10002799","Office Supplies","Binders","SlimView Poly Binder, 3/8""","8.288","2","0.2","2.693599999999999","No"
"1","958","US-2023-120432","2023-08-24","2023-08-26","Second Class","DW-13585","Dorothy Wardle","Corporate","United States","Owensboro","Kentucky","42301","South","OFF-SU-10004661","Office Supplies","Supplies","Acme Titanium Bonded Scissors","25.5","3","0.0","6.63","No"
"1","959","US-2023-104178","2023-08-25","2023-08-29","Standard Class","JM-15265","Janet Molinari","Corporate","United States","Los Angeles","California","90036","West","FUR-FU-10000771","Furniture","Furnishings","Eldon 200 Class Desk Accessories, Smoke","6.28","1","0.0","2.6376000000000004","No"
"1","960","US-2023-107398","2023-08-25","2023-08-30","Standard Class","BS-11590","Brendan Sweed","Corporate","United States","Columbus","Ohio","43229","East","OFF-BI-10001982","Office Supplies","Binders","Wilson Jones Custom Binder Spines & Labels","6.528000000000001","4","0.7","-4.569599999999999","No"
"1","961","US-2023-107398","2023-08-25","2023-08-30","Standard Class","BS-11590","Brendan Sweed","Corporate","United States","Columbus","Ohio","43229","East","OFF-BI-10002103","Office Supplies","Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","20.856","8","0.7","-16.684799999999996","No"
"1","962","US-2023-126200","2023-08-25","2023-08-29","Standard Class","JE-15715","Joe Elijah","Consumer","United States","Houston","Texas","77070","Central","OFF-BI-10002133","Office Supplies","Binders","Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets","25.679999999999993","3","0.8","-39.804","No"
"1","963","US-2023-126200","2023-08-25","2023-08-29","Standard Class","JE-15715","Joe Elijah","Consumer","United States","Houston","Texas","77070","Central","OFF-BI-10002225","Office Supplies","Binders","Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""","12.383999999999997","3","0.8","-19.814400000000003","No"
"1","964","US-2023-107398","2023-08-25","2023-08-30","Standard Class","BS-11590","Brendan Sweed","Corporate","United States","Columbus","Ohio","43229","East","OFF-BI-10004141","Office Supplies","Binders","Insertable Tab Indexes For Data Binders","2.8620000000000005","3","0.7","-2.2896","No"
"1","965","US-2023-115259","2023-08-25","2023-08-27","Second Class","RC-19960","Ryan Crowe","Consumer","United States","Columbus","Ohio","43229","East","OFF-EN-10002504","Office Supplies","Envelopes","Tyvek  Top-Opening Peel & Seel Envelopes, Plain White","130.464","6","0.2","44.0316","No"
"1","966","US-2023-115259","2023-08-25","2023-08-27","Second Class","RC-19960","Ryan Crowe","Consumer","United States","Columbus","Ohio","43229","East","OFF-EN-10002600","Office Supplies","Envelopes","Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2","4.720000000000001","2","0.2","1.6519999999999997","No"
"1","967","US-2023-115259","2023-08-25","2023-08-27","Second Class","RC-19960","Ryan Crowe","Consumer","United States","Columbus","Ohio","43229","East","OFF-FA-10000621","Office Supplies","Fasteners","OIC Colored Binder Clips, Assorted Sizes","40.096","14","0.2","14.534799999999995","No"
"1","968","US-2023-115259","2023-08-25","2023-08-27","Second Class","RC-19960","Ryan Crowe","Consumer","United States","Columbus","Ohio","43229","East","OFF-PA-10004965","Office Supplies","Paper","Xerox 1921","23.976000000000003","3","0.2","7.492499999999999","No"
"1","969","US-2023-104178","2023-08-25","2023-08-29","Standard Class","JM-15265","Janet Molinari","Corporate","United States","Los Angeles","California","90036","West","OFF-PA-10004983","Office Supplies","Paper","Xerox 23","25.92","4","0.0","12.4416","No"
"1","970","US-2023-104178","2023-08-25","2023-08-29","Standard Class","JM-15265","Janet Molinari","Corporate","United States","Los Angeles","California","90036","West","OFF-ST-10004258","Office Supplies","Storage","Portable Personal File Box","48.84","4","0.0","13.186800000000003","No"
"1","971","US-2023-104178","2023-08-25","2023-08-29","Standard Class","JM-15265","Janet Molinari","Corporate","United States","Los Angeles","California","90036","West","TEC-AC-10002399","Technology","Accessories","SanDisk Cruzer 32 GB USB Flash Drive","95.1","5","0.0","30.431999999999995","No"
"1","972","US-2023-103660","2023-08-25","2023-08-30","Standard Class","MW-18220","Mitch Webber","Consumer","United States","Seattle","Washington","98103","West","TEC-PH-10000895","Technology","Phones","Polycom VVX 310 VoIP phone","1007.9440000000002","7","0.2","75.5958","No"
"1","973","US-2023-103331","2023-08-26","2023-09-01","Standard Class","KB-16315","Karl Braun","Consumer","United States","Newark","Delaware","19711","East","FUR-FU-10001731","Furniture","Furnishings","Acrylic Self-Standing Desk Frames","10.68","4","0.0","4.0584","No"
"1","974","US-2023-115413","2023-08-26","2023-09-01","Standard Class","PP-18955","Paul Prost","Home Office","United States","Newark","Delaware","19711","East","OFF-AR-10003770","Office Supplies","Art","Newell 340","8.64","3","0.0","2.5056","No"
"1","975","US-2023-103331","2023-08-26","2023-09-01","Standard Class","KB-16315","Karl Braun","Consumer","United States","Newark","Delaware","19711","East","OFF-PA-10002160","Office Supplies","Paper","Xerox 1978","17.34","3","0.0","8.4966","No"
"1","976","US-2023-103331","2023-08-26","2023-09-01","Standard Class","KB-16315","Karl Braun","Consumer","United States","Newark","Delaware","19711","East","OFF-PA-10002659","Office Supplies","Paper","Avoid Verbal Orders Carbonless Minifold Book","3.38","1","0.0","1.5547999999999995","No"
"1","977","US-2023-123260","2023-08-26","2023-08-30","Standard Class","FM-14290","Frank Merwin","Home Office","United States","Los Angeles","California","90032","West","TEC-AC-10002323","Technology","Accessories","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","176.8","8","0.0","22.98400000000001","No"
"1","978","US-2023-115413","2023-08-26","2023-09-01","Standard Class","PP-18955","Paul Prost","Home Office","United States","Newark","Delaware","19711","East","TEC-AC-10002800","Technology","Accessories","Plantronics Audio 478 Stereo USB Headset","149.97","3","0.0","52.48949999999999","No"
"1","979","US-2023-124688","2023-08-27","2023-08-29","First Class","CC-12610","Corey Catlett","Corporate","United States","Springfield","Virginia","22153","South","FUR-FU-10002456","Furniture","Furnishings","Master Caster Door Stop, Large Neon Orange","29.12","4","0.0","12.521600000000005","Yes"
"1","980","US-2023-124688","2023-08-27","2023-08-29","First Class","CC-12610","Corey Catlett","Corporate","United States","Springfield","Virginia","22153","South","FUR-TA-10003569","Furniture","Tables","Bretford CR8500 Series Meeting Room Furniture","1202.94","3","0.0","300.735","Yes"
"1","981","US-2023-143336","2023-08-27","2023-09-01","Second Class","ZD-21925","Zuschuss Donatelli","Consumer","United States","San Francisco","California","94109","West","OFF-AR-10003056","Office Supplies","Art","Newell 341","8.56","2","0.0","2.4823999999999993","Yes"
"1","982","US-2023-143336","2023-08-27","2023-09-01","Second Class","ZD-21925","Zuschuss Donatelli","Consumer","United States","San Francisco","California","94109","West","OFF-BI-10002215","Office Supplies","Binders","Wilson Jones Hanging View Binder, White, 1""","22.72","4","0.2","7.383999999999999","Yes"
"1","983","US-2023-101266","2023-08-27","2023-08-30","Second Class","MM-17920","Michael Moore","Consumer","United States","Springfield","Virginia","22153","South","OFF-PA-10002986","Office Supplies","Paper","Xerox 1898","13.36","2","0.0","6.4128","No"
"1","984","US-2023-124688","2023-08-27","2023-08-29","First Class","CC-12610","Corey Catlett","Corporate","United States","Springfield","Virginia","22153","South","TEC-PH-10000455","Technology","Phones","GE 30522EE2","579.9499999999999","5","0.0","168.18549999999993","Yes"
"1","985","US-2023-143336","2023-08-27","2023-09-01","Second Class","ZD-21925","Zuschuss Donatelli","Consumer","United States","San Francisco","California","94109","West","TEC-PH-10001949","Technology","Phones","Cisco SPA 501G IP Phone","213.48","3","0.2","16.01099999999998","Yes"
"1","986","US-2023-169775","2023-08-29","2023-09-02","Second Class","RA-19945","Ryan Akin","Consumer","United States","Miami","Florida","33178","South","FUR-TA-10001857","Furniture","Tables","Balt Solid Wood Rectangular Table","174.0585","3","0.45","-110.7645","No"
"1","987","US-2023-169775","2023-08-29","2023-09-02","Second Class","RA-19945","Ryan Akin","Consumer","United States","Miami","Florida","33178","South","OFF-BI-10004390","Office Supplies","Binders","GBC DocuBind 200 Manual Binding Machine","505.1760000000001","4","0.7","-336.7839999999999","No"
"1","988","US-2023-169775","2023-08-29","2023-09-02","Second Class","RA-19945","Ryan Akin","Consumer","United States","Miami","Florida","33178","South","OFF-EN-10001749","Office Supplies","Envelopes","Jiffy Padded Mailers with Self-Seal Closure","29.808","2","0.2","10.805399999999995","No"
"1","989","US-2023-135699","2023-08-29","2023-08-29","Same Day","HH-15010","Hilary Holden","Corporate","United States","San Francisco","California","94110","West","OFF-PA-10003001","Office Supplies","Paper","Xerox 1986","13.36","2","0.0","6.4128","Yes"
"1","990","US-2023-135699","2023-08-29","2023-08-29","Same Day","HH-15010","Hilary Holden","Corporate","United States","San Francisco","California","94110","West","OFF-PA-10004475","Office Supplies","Paper","Xerox 1940","109.92","2","0.0","53.8608","Yes"
"1","991","US-2023-146500","2023-08-30","2023-09-04","Standard Class","AT-10735","Annie Thurman","Consumer","United States","Bristol","Connecticut","6010","East","OFF-BI-10002432","Office Supplies","Binders","Wilson Jones Standard D-Ring Binders","25.299999999999997","5","0.0","11.890999999999998","No"
"1","992","US-2023-146500","2023-08-30","2023-09-04","Standard Class","AT-10735","Annie Thurman","Consumer","United States","Bristol","Connecticut","6010","East","OFF-ST-10000563","Office Supplies","Storage","Fellowes Bankers Box Stor/Drawer Steel Plus","95.94","3","0.0","9.594","No"
"1","993","US-2023-143385","2023-08-31","2023-09-05","Standard Class","SJ-20500","Shirley Jackson","Consumer","United States","Santa Fe","New Mexico","87505","West","TEC-AC-10001635","Technology","Accessories","KeyTronic KT400U2 - Keyboard - Black","92.52","9","0.0","18.50399999999999","No"
"1","994","US-2023-126522","2023-09-01","2023-09-05","Second Class","LT-16765","Larry Tron","Consumer","United States","Escondido","California","92025","West","OFF-AR-10004042","Office Supplies","Art","BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain","53.94","3","0.0","15.642599999999996","Yes"
"1","995","US-2023-165428","2023-09-01","2023-09-04","First Class","JL-15130","Jack Lebron","Consumer","United States","Houston","Texas","77036","Central","OFF-BI-10002949","Office Supplies","Binders","Prestige Round Ring Binders","3.6479999999999992","3","0.8","-6.019200000000003","No"
"1","996","US-2023-109855","2023-09-01","2023-09-05","Standard Class","LH-16900","Lena Hernandez","Consumer","United States","New York City","New York","10009","East","OFF-BI-10004716","Office Supplies","Binders","Wilson Jones Hanging Recycled Pressboard Data Binders","23.744","2","0.2","8.3104","No"
"1","997","US-2023-165428","2023-09-01","2023-09-04","First Class","JL-15130","Jack Lebron","Consumer","United States","Houston","Texas","77036","Central","OFF-PA-10004100","Office Supplies","Paper","Xerox 216","31.104000000000006","6","0.2","10.8864","No"
"1","998","US-2023-109855","2023-09-01","2023-09-05","Standard Class","LH-16900","Lena Hernandez","Consumer","United States","New York City","New York","10009","East","TEC-AC-10002842","Technology","Accessories","WD My Passport Ultra 2TB Portable External Hard Drive","357.0","3","0.0","57.12000000000002","No"
"1","999","US-2023-157721","2023-09-02","2023-09-05","First Class","JM-16195","Justin MacKendrick","Consumer","United States","Watertown","New York","13601","East","FUR-FU-10002116","Furniture","Furnishings","Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats","70.71","1","0.0","4.949699999999993","No"
"1","1000","US-2023-157721","2023-09-02","2023-09-05","First Class","JM-16195","Justin MacKendrick","Consumer","United States","Watertown","New York","13601","East","OFF-AP-10001303","Office Supplies","Appliances","Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter","19.9","1","0.0","8.954999999999998","No"
"1","1001","US-2023-138828","2023-09-02","2023-09-03","First Class","KD-16345","Katherine Ducich","Consumer","United States","New York City","New York","10009","East","OFF-AR-10000658","Office Supplies","Art","Newell 324","57.75","5","0.0","16.17","No"
"1","1002","US-2023-127936","2023-09-02","2023-09-04","First Class","CL-12565","Clay Ludtke","Consumer","United States","New York City","New York","10009","East","OFF-AR-10002445","Office Supplies","Art","SANFORD Major Accent Highlighters","21.24","3","0.0","8.071200000000001","No"
"1","1003","US-2023-152268","2023-09-02","2023-09-07","Standard Class","SC-20095","Sanjit Chand","Consumer","United States","Fayetteville","Arkansas","72701","South","OFF-BI-10001359","Office Supplies","Binders","GBC DocuBind TL300 Electric Binding System","1793.98","2","0.0","843.1705999999999","No"
"1","1004","US-2023-138828","2023-09-02","2023-09-03","First Class","KD-16345","Katherine Ducich","Consumer","United States","New York City","New York","10009","East","OFF-PA-10000349","Office Supplies","Paper","Easy-staple paper","14.94","3","0.0","7.021800000000001","No"
"1","1005","US-2023-106971","2023-09-02","2023-09-08","Standard Class","BM-11785","Bryan Mills","Consumer","United States","Buffalo Grove","Illinois","60089","Central","TEC-AC-10000844","Technology","Accessories","Logitech Gaming G510s - Keyboard","475.944","7","0.2","95.18879999999996","No"
"1","1006","US-2023-151792","2023-09-02","2023-09-07","Second Class","CV-12295","Christina VanderZanden","Consumer","United States","Chicago","Illinois","60653","Central","TEC-AC-10001606","Technology","Accessories","Logitech Wireless Performance Mouse MX for PC and Mac","239.976","3","0.2","53.994600000000005","No"
"1","1007","US-2023-158281","2023-09-02","2023-09-07","Standard Class","AG-10525","Andy Gerbode","Corporate","United States","Houston","Texas","77095","Central","TEC-MA-10002210","Technology","Machines","Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop","559.71","3","0.4","-121.27049999999996","No"
"1","1008","US-2023-120236","2023-09-03","2023-09-04","First Class","MR-17545","Mathew Reese","Home Office","United States","Houston","Texas","77095","Central","OFF-BI-10004099","Office Supplies","Binders","GBC VeloBinder Strips","7.679999999999998","5","0.8","-11.52","No"
"1","1009","US-2023-125171","2023-09-03","2023-09-03","Same Day","AG-10390","Allen Goldenen","Consumer","United States","New York City","New York","10009","East","OFF-LA-10001175","Office Supplies","Labels","Avery 514","14.4","5","0.0","7.056","No"
"1","1010","US-2023-136861","2023-09-05","2023-09-07","First Class","PR-18880","Patrick Ryan","Consumer","United States","Saint Petersburg","Florida","33710","South","FUR-FU-10001967","Furniture","Furnishings","Telescoping Adjustable Floor Lamp","31.984","2","0.2","1.998999999999998","No"
"1","1011","US-2023-106572","2023-09-05","2023-09-10","Standard Class","NP-18700","Nora Preis","Consumer","United States","Bowling Green","Ohio","43402","East","OFF-ST-10000585","Office Supplies","Storage","Economy Rollaway Files","264.32","2","0.2","19.824","No"
"1","1012","US-2023-130449","2023-09-06","2023-09-09","First Class","VP-21760","Victoria Pisteka","Corporate","United States","San Francisco","California","94109","West","FUR-FU-10001487","Furniture","Furnishings","Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood","41.88","6","0.0","12.145199999999996","No"
"1","1013","US-2023-130449","2023-09-06","2023-09-09","First Class","VP-21760","Victoria Pisteka","Corporate","United States","San Francisco","California","94109","West","OFF-LA-10001934","Office Supplies","Labels","Avery 516","58.48","8","0.0","27.4856","No"
"1","1014","US-2023-117765","2023-09-07","2023-09-13","Standard Class","RB-19465","Rick Bensley","Home Office","United States","Tulsa","Oklahoma","74133","Central","FUR-CH-10004698","Furniture","Chairs","Padded Folding Chairs, Black, 4/Carton","161.96","2","0.0","45.34880000000001","No"
"1","1015","US-2023-122882","2023-09-07","2023-09-13","Standard Class","SB-20290","Sean Braxton","Corporate","United States","Philadelphia","Pennsylvania","19134","East","FUR-FU-10000758","Furniture","Furnishings","DAX Natural Wood-Tone Poster Frame","42.368","2","0.2","8.473599999999996","No"
"1","1016","US-2023-131002","2023-09-07","2023-09-12","Second Class","TB-21400","Tom Boeckenhauer","Consumer","United States","Tulsa","Oklahoma","74133","Central","FUR-FU-10004270","Furniture","Furnishings","Executive Impressions 13"" Clairmont Wall Clock","57.69","3","0.0","23.6529","No"
"1","1017","US-2023-131002","2023-09-07","2023-09-12","Second Class","TB-21400","Tom Boeckenhauer","Consumer","United States","Tulsa","Oklahoma","74133","Central","FUR-FU-10004665","Furniture","Furnishings","3M Polarizing Task Lamp with Clamp Arm, Light Gray","821.8799999999999","6","0.0","213.6888","No"
"1","1018","US-2023-117765","2023-09-07","2023-09-13","Standard Class","RB-19465","Rick Bensley","Home Office","United States","Tulsa","Oklahoma","74133","Central","FUR-TA-10001039","Furniture","Tables","KI Adjustable-Height Table","429.9","5","0.0","111.77400000000004","No"
"1","1019","US-2023-105165","2023-09-07","2023-09-10","First Class","SZ-20035","Sam Zeldin","Home Office","United States","Houston","Texas","77036","Central","FUR-TA-10004154","Furniture","Tables","Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer","200.795","1","0.3","-22.948000000000008","No"
"1","1020","US-2023-105165","2023-09-07","2023-09-10","First Class","SZ-20035","Sam Zeldin","Home Office","United States","Houston","Texas","77036","Central","OFF-AR-10003179","Office Supplies","Art","Dixon Ticonderoga Core-Lock Colored Pencils","21.864","3","0.2","3.5528999999999984","No"
"1","1021","US-2023-105165","2023-09-07","2023-09-10","First Class","SZ-20035","Sam Zeldin","Home Office","United States","Houston","Texas","77036","Central","OFF-BI-10000050","Office Supplies","Binders","Angle-D Binders with Locking Rings, Label Holders","2.9199999999999995","2","0.8","-4.8180000000000005","No"
"1","1022","US-2023-117765","2023-09-07","2023-09-13","Standard Class","RB-19465","Rick Bensley","Home Office","United States","Tulsa","Oklahoma","74133","Central","OFF-BI-10000474","Office Supplies","Binders","Avery Recycled Flexi-View Covers for Binding Systems","32.06","2","0.0","15.3888","No"
"1","1023","US-2023-131002","2023-09-07","2023-09-12","Second Class","TB-21400","Tom Boeckenhauer","Consumer","United States","Tulsa","Oklahoma","74133","Central","OFF-BI-10000948","Office Supplies","Binders","GBC Laser Imprintable Binding System Covers, Desert Sand","42.81","3","0.0","20.1207","No"
"1","1024","US-2023-126193","2023-09-07","2023-09-14","Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Oswego","Illinois","60543","Central","OFF-BI-10001249","Office Supplies","Binders","Avery Heavy-Duty EZD View Binder with Locking Rings","3.8279999999999994","3","0.8","-6.507600000000002","No"
"1","1025","US-2023-109918","2023-09-07","2023-09-12","Second Class","LR-17035","Lisa Ryan","Corporate","United States","Santa Clara","California","95051","West","OFF-BI-10004308","Office Supplies","Binders","Avery Legal 4-Ring Binder","83.92000000000002","5","0.2","31.47","Yes"
"1","1026","US-2023-126193","2023-09-07","2023-09-14","Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Oswego","Illinois","60543","Central","OFF-BI-10004632","Office Supplies","Binders","Ibico Hi-Tech Manual Binding System","304.98999999999995","5","0.8","-533.7325000000001","No"
"1","1027","US-2023-126193","2023-09-07","2023-09-14","Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Oswego","Illinois","60543","Central","OFF-FA-10000936","Office Supplies","Fasteners","Acco Hot Clips Clips to Go","13.16","5","0.2","4.1125","No"
"1","1028","US-2023-109918","2023-09-07","2023-09-12","Second Class","LR-17035","Lisa Ryan","Corporate","United States","Santa Clara","California","95051","West","OFF-PA-10000174","Office Supplies","Paper","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book","20.56","2","0.0","9.663199999999998","Yes"
"1","1029","US-2023-131002","2023-09-07","2023-09-12","Second Class","TB-21400","Tom Boeckenhauer","Consumer","United States","Tulsa","Oklahoma","74133","Central","OFF-PA-10000223","Office Supplies","Paper","Xerox 2000","12.96","2","0.0","6.2208000000000006","No"
"1","1030","US-2023-122882","2023-09-07","2023-09-13","Standard Class","SB-20290","Sean Braxton","Corporate","United States","Philadelphia","Pennsylvania","19134","East","OFF-ST-10002344","Office Supplies","Storage","Carina 42""Hx23 3/4""W Media Storage Unit","64.784","1","0.2","-14.576399999999996","No"
"1","1031","US-2023-117765","2023-09-07","2023-09-13","Standard Class","RB-19465","Rick Bensley","Home Office","United States","Tulsa","Oklahoma","74133","Central","OFF-ST-10003327","Office Supplies","Storage","Akro-Mils 12-Gallon Tote","19.86","2","0.0","5.759399999999998","No"
"1","1032","US-2023-109918","2023-09-07","2023-09-12","Second Class","LR-17035","Lisa Ryan","Corporate","United States","Santa Clara","California","95051","West","OFF-SU-10004290","Office Supplies","Supplies","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","27.36","4","0.0","7.3872","Yes"
"1","1033","US-2023-105165","2023-09-07","2023-09-10","First Class","SZ-20035","Sam Zeldin","Home Office","United States","Houston","Texas","77036","Central","TEC-AC-10002718","Technology","Accessories","Belkin Standard 104 key USB Keyboard","46.688","4","0.2","-2.918000000000003","No"
"1","1034","US-2023-122882","2023-09-07","2023-09-13","Standard Class","SB-20290","Sean Braxton","Corporate","United States","Philadelphia","Pennsylvania","19134","East","TEC-MA-10004679","Technology","Machines","StarTech.com 10/100 VDSL2 Ethernet Extender Kit","399.54","4","0.7","-559.3559999999999","No"
"1","1035","US-2023-131002","2023-09-07","2023-09-12","Second Class","TB-21400","Tom Boeckenhauer","Consumer","United States","Tulsa","Oklahoma","74133","Central","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C","104.85","3","0.0","28.309500000000007","No"
"1","1036","US-2023-105165","2023-09-07","2023-09-10","First Class","SZ-20035","Sam Zeldin","Home Office","United States","Houston","Texas","77036","Central","TEC-PH-10000675","Technology","Phones","Panasonic KX TS3282B Corded phone","196.776","3","0.2","14.758199999999997","No"
"1","1037","US-2023-100006","2023-09-07","2023-09-13","Standard Class","DK-13375","Dennis Kane","Consumer","United States","New York City","New York","10024","East","TEC-PH-10002075","Technology","Phones","AT&T EL51110 DECT","377.97","3","0.0","109.6113","No"
"1","1038","US-2023-122882","2023-09-07","2023-09-13","Standard Class","SB-20290","Sean Braxton","Corporate","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10003589","Technology","Phones","invisibleSHIELD by ZAGG Smudge-Free Screen Protector","32.382","3","0.4","4.317599999999999","No"
"1","1039","US-2023-107818","2023-09-08","2023-09-14","Standard Class","MC-17275","Marc Crier","Consumer","United States","Pasco","Washington","99301","West","FUR-CH-10000454","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","975.92","5","0.2","121.98999999999992","No"
"1","1040","US-2023-139892","2023-09-08","2023-09-12","Standard Class","BM-11140","Becky Martin","Consumer","United States","San Antonio","Texas","78207","Central","FUR-CH-10004287","Furniture","Chairs","SAFCO Arco Folding Chair","1740.0599999999995","9","0.3","-24.858000000000175","No"
"1","1041","US-2023-146283","2023-09-08","2023-09-15","Standard Class","KT-16465","Kean Takahito","Consumer","United States","Houston","Texas","77036","Central","FUR-CH-10004287","Furniture","Chairs","SAFCO Arco Folding Chair","966.6999999999998","5","0.3","-13.810000000000116","No"
"1","1042","US-2023-146815","2023-09-08","2023-09-13","Standard Class","PP-18955","Paul Prost","Home Office","United States","New York City","New York","10009","East","FUR-CH-10004289","Furniture","Chairs","Global Super Steno Chair","172.764","2","0.1","13.437199999999986","No"
"1","1043","US-2023-123127","2023-09-08","2023-09-12","Standard Class","SP-20620","Stefania Perrino","Corporate","United States","Long Beach","New York","11561","East","OFF-AP-10001962","Office Supplies","Appliances","Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","16.78","2","0.0","4.195","No"
"1","1044","US-2023-139892","2023-09-08","2023-09-12","Standard Class","BM-11140","Becky Martin","Consumer","United States","San Antonio","Texas","78207","Central","OFF-AP-10002518","Office Supplies","Appliances","Kensington 7 Outlet MasterPiece Power Center","177.97999999999996","5","0.8","-453.8490000000001","No"
"1","1045","US-2023-168592","2023-09-08","2023-09-14","Standard Class","DP-13390","Dennis Pardue","Home Office","United States","San Francisco","California","94110","West","OFF-AP-10004785","Office Supplies","Appliances","Holmes Replacement Filter for HEPA Air Cleaner, Medium Room","56.65","5","0.0","24.359500000000004","No"
